Drill Listing
=============
Drill: .008  Tool: 1  Feed: 0  Speed: 0
X 1328100  Y 1417275
X 1316700  Y 1419791
X 1319400  Y 1419820
X 1326300  Y 1419847
X 1322600  Y 1419847
X 1309710  Y 1422359
X 1303710  Y 1422859
X 1309210  Y 1424859
X 1316800  Y 1425334
X 1320000  Y 1425390
X 1323200  Y 1425446
X 1326400  Y 1425502
X 1318000  Y 1428417
X 1321000  Y 1428473
X 1324000  Y 1428529
X 1327000  Y 1428727
X 1325500  Y 1431808
X 1323200  Y 1431864
X 1319700  Y 1432062
X 1317000  Y 1432500
X 1319500  Y 1434860
X 1323100  Y 1434889
X 1326600  Y 1434917
X 1317000  Y 1435500
X 1309500  Y 1436000
X 1320000  Y 1437500
X 1327600  Y 1438109
X 1316900  Y 1438138
X 1325200  Y 1438193
X 1322800  Y 1438278
X 1304046  Y 1439087
X 1318900  Y 1439600
X 1321400  Y 1440091
X 1326700  Y 1440345
X 1324200  Y 1440487
X 1316700  Y 1440600
X 1304176  Y 1441804
X 1311619  Y 1446393
X 1318800  Y 1448395
X 1324017  Y 1448510
X 1327393  Y 1448525
X 1319865  Y 1453128
X 1308657  Y 1453132
X 1327600  Y 1455999
X 1320310  Y 1456759
X 1320300  Y 1459300
X 1327200  Y 1459900
X 1320361  Y 1466159
X 1312361  Y 1466159
X 1328100  Y 1469600
X 1320200  Y 1470800
X 1308600  Y 1471800
X 1320200  Y 1475500
X 1317106  Y 1481793
X 1319506  Y 1487904
X 1309000  Y 1490100
X 1320106  Y 1490304
X 1311706  Y 1490504
X 1327000  Y 1491000
X 1316300  Y 1495300
X 1311600  Y 1498900
X 1320606  Y 1499004
X 1321606  Y 1505204
X 1309300  Y 1506000
X 1314400  Y 1508200
X 1318200  Y 1508200
X 1312100  Y 1508800
X 1324200  Y 1511000
X 1327800  Y 1511900
X 1319100  Y 1511900
X 1312242  Y 1512076
X 1309800  Y 1516300
X 1317800  Y 1517500
X 1325900  Y 1518000
X 1311806  Y 1520204
X 1320500  Y 1522000
X 1312100  Y 1526400
X 1322000  Y 1529400
X 1320000  Y 1530500
X 1311606  Y 1531289
X 1318549  Y 1538800
X 1308606  Y 1538824
X 1311600  Y 1539000
X 1322000  Y 1541500
X 1318100  Y 1544400
X 1326400  Y 1544900
X 1330900  Y 1545000
X 1342000  Y 1544600
X 1336600  Y 1543400
X 1333900  Y 1541200
X 1351696  Y 1539027
X 1346496  Y 1539014
X 1336800  Y 1538600
X 1347300  Y 1532100
X 1337196  Y 1531703
X 1333800  Y 1529400
X 1348000  Y 1527000
X 1335600  Y 1526100
X 1347900  Y 1521900
X 1337300  Y 1520400
X 1353000  Y 1518900
X 1347300  Y 1516900
X 1335500  Y 1516700
X 1352500  Y 1515800
X 1332000  Y 1514400
X 1350400  Y 1513900
X 1335296  Y 1513108
X 1347696  Y 1512824
X 1351000  Y 1510600
X 1347896  Y 1510473
X 1335196  Y 1510318
X 1348500  Y 1504300
X 1329300  Y 1503100
X 1347600  Y 1500600
X 1335000  Y 1500200
X 1338100  Y 1499900
X 1329206  Y 1498568
X 1351900  Y 1496300
X 1335400  Y 1495800
X 1329006  Y 1495294
X 1347696  Y 1492346
X 1344900  Y 1491100
X 1335400  Y 1490700
X 1330933  Y 1484500
X 1350400  Y 1484100
X 1345800  Y 1483900
X 1336700  Y 1483800
X 1328800  Y 1480600
X 1346400  Y 1478400
X 1328600  Y 1474600
X 1336200  Y 1474200
X 1353200  Y 1474100
X 1346900  Y 1473800
X 1336300  Y 1469600
X 1346100  Y 1469100
X 1345600  Y 1464363
X 1344700  Y 1458900
X 1342500  Y 1455675
X 1351410  Y 1454459
X 1345610  Y 1454259
X 1328800  Y 1454000
X 1335900  Y 1453399
X 1338210  Y 1449059
X 1338500  Y 1441100
X 1341900  Y 1440499
X 1334200  Y 1440431
X 1331700  Y 1440403
X 1329200  Y 1440374
X 1336500  Y 1440345
X 1352510  Y 1439059
X 1330000  Y 1438024
X 1342400  Y 1437996
X 1332400  Y 1437939
X 1334800  Y 1437855
X 1339900  Y 1437855
X 1337200  Y 1437770
X 1342500  Y 1434974
X 1339000  Y 1434974
X 1336100  Y 1434946
X 1330100  Y 1434946
X 1333200  Y 1434917
X 1341700  Y 1432092
X 1335100  Y 1432063
X 1338300  Y 1432007
X 1331700  Y 1431921
X 1328500  Y 1431864
X 1333100  Y 1428671
X 1336400  Y 1428642
X 1342900  Y 1428642
X 1339400  Y 1428613
X 1329859  Y 1428193
X 1335700  Y 1425674
X 1332600  Y 1425617
X 1338900  Y 1425559
X 1329500  Y 1425559
X 1342100  Y 1425445
X 1333300  Y 1419903
X 1336500  Y 1419847
X 1339700  Y 1419791
X 1342900  Y 1419735
X 1330100  Y 1419735
X 1341500  Y 1417440
X 1338300  Y 1417414
X 1335100  Y 1417387
X 1331900  Y 1417361
X 1330200  Y 1415154
X 1333500  Y 1415069
X 1336700  Y 1414984
X 1342900  Y 1414956
X 1340100  Y 1414927
X 1349100  Y 1412200
X 1346900  Y 1412200
X 1346100  Y 1408200
X 1333635  Y 1407875
X 1337710  Y 1404659
X 1340110  Y 1401359
X 1350500  Y 1396000
X 1343610  Y 1395859
X 1333660  Y 1394659
X 1341500  Y 1388500
X 1348800  Y 1388385
X 1329505  Y 1385280
X 1337500  Y 1382000
X 1340000  Y 1382000
X 1332000  Y 1375000
X 1348930  Y 1373209
X 1336738  Y 1369884
X 1351920  Y 1367559
X 1331656  Y 1364802
X 1338845  Y 1364638
X 1350275  Y 1359306
X 1342514  Y 1356707
X 1330703  Y 1356496
X 1334796  Y 1346521
X 1338900  Y 1346400
X 1332396  Y 1346309
X 1346900  Y 1345700
X 1347710  Y 1334659
X 1341010  Y 1334659
X 1344510  Y 1334659
X 1339010  Y 1319159
X 1336710  Y 1319159
X 1334675  Y 1319149
X 1344710  Y 1317259
X 1349010  Y 1310159
X 1349410  Y 1306959
X 1330110  Y 1302993
X 1339510  Y 1302793
X 1345210  Y 1301059
X 1349593  Y 1299585
X 1343910  Y 1296659
X 1349772  Y 1296436
X 1336910  Y 1294459
X 1336910  Y 1290759
X 1346971  Y 1283417
X 1342906  Y 1281620
X 1342656  Y 1277621
X 1352466  Y 1259855
X 1350140  Y 1259855
X 1332860  Y 1259659
X 1335260  Y 1259609
X 1337660  Y 1259609
X 1341350  Y 1259255
X 1344798  Y 1259229
X 1333151  Y 1251427
X 1341300  Y 1250400
X 1345138  Y 1245055
X 1336366  Y 1245055
X 1337352  Y 1239800
X 1342382  Y 1239800
X 1337800  Y 1234541
X 1344290  Y 1234541
X 1336429  Y 1229232
X 1342739  Y 1229226
X 1331526  Y 1224245
X 1333939  Y 1224015
X 1336403  Y 1223946
X 1343672  Y 1223899
X 1337348  Y 1218681
X 1331400  Y 1213481
X 1330317  Y 1208454
X 1330823  Y 1203378
X 1351810  Y 1203359
X 1338210  Y 1203349
X 1329028  Y 1198439
X 1352200  Y 1177700
X 1346359  Y 1176193
X 1343210  Y 1170759
X 1336800  Y 1160000
X 1336800  Y 1156600
X 1334157  Y 1155375
X 1339800  Y 1154800
X 1351010  Y 1149793
X 1339335  Y 1146742
X 1351510  Y 1146693
X 1342200  Y 1141000
X 1336400  Y 1140900
X 1330956  Y 1140851
X 1349100  Y 1140200
X 1349882  Y 1129365
X 1335740  Y 1129365
X 1342811  Y 1122294
X 1328669  Y 1122294
X 1335740  Y 1115223
X 1349882  Y 1115223
X 1342811  Y 1108151
X 1328669  Y 1108151
X 1339500  Y 1073000
X 1352000  Y 1073000
X 1341970  Y 1033057
X 1349041  Y 1025986
X 1334898  Y 1025986
X 1341970  Y 1018915
X 1349041  Y 1011844
X 1334898  Y 1011844
X 1341970  Y 1004773
X 1370254  Y 1004773
X 1356112  Y 1004773
X 1377325  Y 1011844
X 1363183  Y 1011844
X 1370254  Y 1018915
X 1356112  Y 1018915
X 1377325  Y 1025986
X 1363183  Y 1025986
X 1370254  Y 1033057
X 1356112  Y 1033057
X 1376000  Y 1073500
X 1363500  Y 1073500
X 1353596  Y 1091458
X 1371225  Y 1091967
X 1356953  Y 1108151
X 1371095  Y 1108151
X 1364024  Y 1115223
X 1378166  Y 1115223
X 1356953  Y 1122294
X 1371095  Y 1122294
X 1364024  Y 1129365
X 1378166  Y 1129365
X 1373100  Y 1139900
X 1366000  Y 1140100
X 1361100  Y 1140100
X 1354000  Y 1140200
X 1378166  Y 1143507
X 1363510  Y 1146693
X 1375510  Y 1146893
X 1362710  Y 1149593
X 1353600  Y 1149800
X 1356410  Y 1157759
X 1363711  Y 1158951
X 1370168  Y 1159493
X 1376278  Y 1162092
X 1366859  Y 1164693
X 1364359  Y 1164693
X 1362100  Y 1164700
X 1368310  Y 1166659
X 1363359  Y 1166693
X 1365859  Y 1166693
X 1378166  Y 1171791
X 1376400  Y 1173500
X 1371095  Y 1178862
X 1366300  Y 1181000
X 1374395  Y 1185608
X 1360210  Y 1185659
X 1364024  Y 1185933
X 1368720  Y 1191283
X 1362810  Y 1197193
X 1373137  Y 1197543
X 1368100  Y 1202500
X 1361095  Y 1203378
X 1375810  Y 1206759
X 1365176  Y 1213481
X 1377244  Y 1213481
X 1354436  Y 1218681
X 1360300  Y 1218700
X 1370300  Y 1218700
X 1357650  Y 1223900
X 1365106  Y 1223900
X 1374325  Y 1223900
X 1359405  Y 1229226
X 1370268  Y 1229226
X 1375256  Y 1234541
X 1357014  Y 1234541
X 1365064  Y 1234541
X 1369098  Y 1239800
X 1358876  Y 1239800
X 1373933  Y 1245055
X 1362999  Y 1245055
X 1358935  Y 1250400
X 1368634  Y 1250400
X 1355060  Y 1259859
X 1368810  Y 1259893
X 1365560  Y 1260959
X 1363360  Y 1262409
X 1371774  Y 1279381
X 1353959  Y 1279493
X 1364623  Y 1279493
X 1354498  Y 1283666
X 1368826  Y 1283693
X 1362013  Y 1283693
X 1376176  Y 1283783
X 1378166  Y 1299070
X 1361598  Y 1302934
X 1371110  Y 1303159
X 1365010  Y 1303459
X 1367810  Y 1303459
X 1371010  Y 1315693
X 1361610  Y 1315759
X 1368674  Y 1322659
X 1360740  Y 1322659
X 1368734  Y 1326154
X 1360960  Y 1334039
X 1368918  Y 1334062
X 1363444  Y 1348084
X 1375010  Y 1355659
X 1356792  Y 1356807
X 1377510  Y 1359306
X 1364670  Y 1359306
X 1362723  Y 1367559
X 1374647  Y 1367559
X 1362803  Y 1373209
X 1374405  Y 1373209
X 1370659  Y 1376593
X 1356659  Y 1376593
X 1356510  Y 1382059
X 1358810  Y 1382059
X 1372300  Y 1388345
X 1364000  Y 1388500
X 1356500  Y 1388500
X 1371400  Y 1391800
X 1375500  Y 1392200
X 1359200  Y 1396050
X 1376100  Y 1396800
X 1365900  Y 1397147
X 1370000  Y 1402153
X 1367500  Y 1403500
X 1372400  Y 1407800
X 1366859  Y 1410193
X 1362500  Y 1413900
X 1358000  Y 1414400
X 1355500  Y 1414500
X 1372800  Y 1414700
X 1362500  Y 1415900
X 1357500  Y 1419600
X 1364100  Y 1422100
X 1372500  Y 1422400
X 1372300  Y 1426200
X 1369200  Y 1428699
X 1367400  Y 1430499
X 1371700  Y 1431500
X 1362400  Y 1434399
X 1359501  Y 1436475
X 1365400  Y 1438100
X 1354910  Y 1438859
X 1356610  Y 1440559
X 1375900  Y 1445000
X 1357600  Y 1446000
X 1356100  Y 1448400
X 1374800  Y 1450000
X 1375100  Y 1457200
X 1368900  Y 1462900
X 1375500  Y 1464100
X 1361600  Y 1467400
X 1372400  Y 1468600
X 1353800  Y 1469300
X 1371400  Y 1473000
X 1376000  Y 1473400
X 1360300  Y 1478345
X 1354400  Y 1478400
X 1370400  Y 1478400
X 1364900  Y 1483100
X 1355000  Y 1486000
X 1355600  Y 1490000
X 1355996  Y 1492807
X 1366300  Y 1493100
X 1375800  Y 1495600
X 1364496  Y 1496426
X 1355996  Y 1499908
X 1364700  Y 1500000
X 1362500  Y 1505900
X 1358000  Y 1506500
X 1354600  Y 1510500
X 1354500  Y 1513400
X 1367500  Y 1513500
X 1372200  Y 1517000
X 1368400  Y 1519000
X 1375500  Y 1521300
X 1364600  Y 1523900
X 1360200  Y 1524500
X 1369700  Y 1524500
X 1368200  Y 1526100
X 1365000  Y 1526200
X 1361900  Y 1526200
X 1358400  Y 1527600
X 1371500  Y 1532300
X 1371700  Y 1541100
X 1357200  Y 1543800
X 1353600  Y 1543900
X 1368796  Y 1544807
X 1364996  Y 1544889
X 1361696  Y 1545008
X 1394400  Y 1541300
X 1386700  Y 1540700
X 1393000  Y 1535500
X 1399379  Y 1532416
X 1392000  Y 1527600
X 1378900  Y 1526200
X 1394600  Y 1519100
X 1399379  Y 1518273
X 1388800  Y 1510600
X 1401300  Y 1504800
X 1387900  Y 1502100
X 1392200  Y 1497900
X 1383100  Y 1494900
X 1399700  Y 1492200
X 1384400  Y 1486700
X 1378900  Y 1485800
X 1391800  Y 1483700
X 1399379  Y 1475847
X 1380000  Y 1475000
X 1380000  Y 1468500
X 1392800  Y 1466900
X 1380000  Y 1462000
X 1399379  Y 1461705
X 1385300  Y 1456900
X 1380000  Y 1455500
X 1392308  Y 1454634
X 1380000  Y 1449000
X 1399379  Y 1447563
X 1380000  Y 1442500
X 1392308  Y 1440492
X 1385300  Y 1438700
X 1380000  Y 1436000
X 1399379  Y 1433421
X 1380000  Y 1429500
X 1385300  Y 1428200
X 1392308  Y 1426350
X 1380000  Y 1423000
X 1399379  Y 1419278
X 1380000  Y 1410000
X 1399379  Y 1405136
X 1380000  Y 1403500
X 1392308  Y 1398065
X 1380000  Y 1397000
X 1385900  Y 1392400
X 1380000  Y 1389000
X 1387200  Y 1385500
X 1396610  Y 1385159
X 1385100  Y 1377899
X 1385859  Y 1373209
X 1400610  Y 1373159
X 1388253  Y 1367559
X 1400610  Y 1367559
X 1388464  Y 1359306
X 1401010  Y 1359259
X 1379810  Y 1356359
X 1383310  Y 1355059
X 1379910  Y 1353659
X 1388310  Y 1352559
X 1386610  Y 1350659
X 1390910  Y 1350359
X 1394500  Y 1347000
X 1391052  Y 1342517
X 1386848  Y 1341384
X 1401477  Y 1341230
X 1378830  Y 1335856
X 1401525  Y 1335806
X 1382110  Y 1335659
X 1394710  Y 1333522
X 1398010  Y 1332926
X 1401621  Y 1327359
X 1398010  Y 1324911
X 1394773  Y 1320522
X 1388710  Y 1311993
X 1394810  Y 1303493
X 1399571  Y 1299824
X 1391939  Y 1299546
X 1396251  Y 1296503
X 1388725  Y 1296486
X 1388153  Y 1283693
X 1383553  Y 1283693
X 1383992  Y 1279607
X 1388961  Y 1279493
X 1379156  Y 1279409
X 1400320  Y 1279105
X 1389935  Y 1250400
X 1399940  Y 1250400
X 1378734  Y 1250400
X 1394144  Y 1245055
X 1383610  Y 1245055
X 1399868  Y 1239800
X 1379979  Y 1239800
X 1390091  Y 1239800
X 1384251  Y 1234541
X 1395784  Y 1234541
X 1390594  Y 1229226
X 1380143  Y 1229226
X 1401478  Y 1229226
X 1385305  Y 1223900
X 1394751  Y 1223900
X 1380300  Y 1218700
X 1390200  Y 1218700
X 1399287  Y 1218148
X 1391200  Y 1208200
X 1379669  Y 1204622
X 1397210  Y 1202893
X 1386740  Y 1197551
X 1393812  Y 1190480
X 1380208  Y 1190472
X 1400883  Y 1183409
X 1387279  Y 1183401
X 1380938  Y 1179065
X 1394350  Y 1176329
X 1387801  Y 1172202
X 1401122  Y 1169486
X 1379163  Y 1166582
X 1385237  Y 1164720
X 1396637  Y 1163366
X 1386862  Y 1158892
X 1394590  Y 1151220
X 1399379  Y 1150578
X 1385237  Y 1150578
X 1380270  Y 1149220
X 1400710  Y 1145093
X 1393493  Y 1144710
X 1393710  Y 1140659
X 1400800  Y 1140200
X 1384674  Y 1138946
X 1392308  Y 1129365
X 1399379  Y 1122294
X 1385237  Y 1122294
X 1392308  Y 1115223
X 1385237  Y 1108151
X 1399379  Y 1108151
X 1390888  Y 1092306
X 1403000  Y 1073000
X 1384396  Y 1033057
X 1398538  Y 1033057
X 1391467  Y 1025986
X 1398538  Y 1018915
X 1384396  Y 1018915
X 1391467  Y 1011844
X 1398538  Y 1004773
X 1384396  Y 1004773
X 1426822  Y 1004773
X 1412680  Y 1004773
X 1405609  Y 1011844
X 1419751  Y 1011844
X 1426822  Y 1018915
X 1412680  Y 1018915
X 1419751  Y 1025986
X 1405609  Y 1025986
X 1426822  Y 1033057
X 1412680  Y 1033057
X 1415000  Y 1073000
X 1427000  Y 1073000
X 1411908  Y 1092475
X 1413521  Y 1108151
X 1427664  Y 1108151
X 1406450  Y 1115223
X 1420593  Y 1115223
X 1413521  Y 1122294
X 1427664  Y 1122294
X 1406450  Y 1129365
X 1420593  Y 1129365
X 1417700  Y 1140200
X 1424700  Y 1140300
X 1412800  Y 1140400
X 1405700  Y 1140400
X 1405500  Y 1143600
X 1424410  Y 1144593
X 1413310  Y 1146693
X 1419598  Y 1150938
X 1408996  Y 1151007
X 1425200  Y 1158800
X 1409710  Y 1160898
X 1420910  Y 1162893
X 1415000  Y 1168900
X 1427910  Y 1172793
X 1407954  Y 1176338
X 1420610  Y 1179993
X 1410900  Y 1188300
X 1427333  Y 1189417
X 1420626  Y 1196000
X 1404100  Y 1196200
X 1413920  Y 1202583
X 1423720  Y 1203886
X 1419107  Y 1208559
X 1407213  Y 1209167
X 1428216  Y 1213187
X 1414463  Y 1213233
X 1409834  Y 1217895
X 1422100  Y 1219302
X 1403800  Y 1223900
X 1415910  Y 1225493
X 1413075  Y 1228836
X 1424010  Y 1230693
X 1420203  Y 1234500
X 1406667  Y 1234541
X 1410860  Y 1239800
X 1424020  Y 1239800
X 1427848  Y 1244463
X 1413866  Y 1245055
X 1404352  Y 1245055
X 1408325  Y 1250400
X 1417840  Y 1250400
X 1414407  Y 1279336
X 1423001  Y 1283583
X 1409995  Y 1283670
X 1426836  Y 1296293
X 1417363  Y 1296330
X 1412410  Y 1297959
X 1415410  Y 1299959
X 1403612  Y 1303865
X 1407704  Y 1307957
X 1415310  Y 1309959
X 1412910  Y 1312959
X 1408815  Y 1312959
X 1403754  Y 1314652
X 1417510  Y 1315559
X 1411310  Y 1316059
X 1403610  Y 1322359
X 1408910  Y 1322659
X 1423110  Y 1326559
X 1417342  Y 1328785
X 1420110  Y 1331259
X 1424610  Y 1338059
X 1411510  Y 1345159
X 1411310  Y 1348659
X 1411010  Y 1351259
X 1427710  Y 1352359
X 1417310  Y 1352359
X 1421110  Y 1352559
X 1413310  Y 1353159
X 1410910  Y 1354759
X 1409510  Y 1356759
X 1412610  Y 1357959
X 1412110  Y 1360359
X 1411910  Y 1364059
X 1415710  Y 1366359
X 1419100  Y 1366400
X 1414200  Y 1373149
X 1427110  Y 1373159
X 1421600  Y 1373191
X 1423710  Y 1375859
X 1415810  Y 1377059
X 1427710  Y 1380659
X 1406410  Y 1381859
X 1408615  Y 1385714
X 1426410  Y 1391659
X 1421610  Y 1403659
X 1423610  Y 1413759
X 1419110  Y 1415259
X 1416010  Y 1421959
X 1426610  Y 1439159
X 1414610  Y 1451159
X 1411610  Y 1466159
X 1417610  Y 1481159
X 1424500  Y 1482400
X 1411700  Y 1495300
X 1426610  Y 1496159
X 1414610  Y 1511159
X 1414610  Y 1523159
X 1423610  Y 1532159
X 1414610  Y 1544159
X 1432610  Y 1544159
X 1447610  Y 1544159
X 1441610  Y 1532159
X 1432610  Y 1523159
X 1450610  Y 1523159
X 1435610  Y 1511159
X 1447610  Y 1496159
X 1438610  Y 1481159
X 1429610  Y 1466159
X 1447610  Y 1466159
X 1438610  Y 1451159
X 1441610  Y 1424159
X 1428810  Y 1417459
X 1453206  Y 1404486
X 1441610  Y 1400159
X 1433116  Y 1392230
X 1451293  Y 1391200
X 1451676  Y 1387357
X 1432796  Y 1385103
X 1435586  Y 1379670
X 1448016  Y 1379089
X 1431210  Y 1375959
X 1443937  Y 1372970
X 1435810  Y 1369459
X 1432828  Y 1368922
X 1450310  Y 1365259
X 1444310  Y 1361959
X 1446710  Y 1361959
X 1433210  Y 1361759
X 1436110  Y 1361659
X 1444810  Y 1358559
X 1434010  Y 1358359
X 1430610  Y 1358359
X 1441410  Y 1355259
X 1444710  Y 1355159
X 1430710  Y 1355059
X 1441510  Y 1351859
X 1444710  Y 1351759
X 1437510  Y 1351659
X 1441610  Y 1348359
X 1434110  Y 1348359
X 1437610  Y 1348259
X 1444710  Y 1348259
X 1444610  Y 1344859
X 1441510  Y 1344759
X 1437710  Y 1344659
X 1430410  Y 1344359
X 1440510  Y 1341559
X 1444410  Y 1341559
X 1438610  Y 1334859
X 1432910  Y 1334259
X 1433210  Y 1331659
X 1443610  Y 1325859
X 1447110  Y 1325759
X 1450110  Y 1324859
X 1441964  Y 1296315
X 1439006  Y 1283737
X 1447356  Y 1279330
X 1428560  Y 1279252
X 1441726  Y 1259518
X 1448877  Y 1256644
X 1429866  Y 1250400
X 1434779  Y 1246406
X 1443810  Y 1240793
X 1445565  Y 1235743
X 1438488  Y 1233860
X 1434735  Y 1228360
X 1447390  Y 1224883
X 1431587  Y 1223104
X 1441806  Y 1221289
X 1439274  Y 1215516
X 1448877  Y 1214218
X 1447960  Y 1206730
X 1436000  Y 1205403
X 1428424  Y 1199303
X 1444033  Y 1197370
X 1432977  Y 1194750
X 1437500  Y 1190197
X 1451305  Y 1190097
X 1442022  Y 1185644
X 1434039  Y 1182833
X 1446545  Y 1181091
X 1451098  Y 1176538
X 1440315  Y 1176250
X 1446714  Y 1169666
X 1433810  Y 1166493
X 1441110  Y 1158593
X 1447210  Y 1152693
X 1436710  Y 1148193
X 1451210  Y 1147093
X 1439210  Y 1146993
X 1448300  Y 1140300
X 1441700  Y 1140300
X 1436700  Y 1140100
X 1429800  Y 1140000
X 1448877  Y 1129365
X 1434735  Y 1129365
X 1441806  Y 1122294
X 1448877  Y 1115223
X 1434735  Y 1115223
X 1441806  Y 1108151
X 1437334  Y 1092306
X 1451000  Y 1073000
X 1439000  Y 1073000
X 1440964  Y 1033057
X 1433893  Y 1025986
X 1448036  Y 1025986
X 1440964  Y 1018915
X 1448036  Y 1011844
X 1433893  Y 1011844
X 1440964  Y 1004773
X 1455107  Y 1004773
X 1469249  Y 1004773
X 1462178  Y 1011844
X 1476320  Y 1011844
X 1455107  Y 1018915
X 1469249  Y 1018915
X 1462178  Y 1025986
X 1476320  Y 1025986
X 1455107  Y 1033057
X 1469249  Y 1033057
X 1475000  Y 1073500
X 1463500  Y 1073500
X 1463100  Y 1092475
X 1455948  Y 1108151
X 1470090  Y 1108151
X 1463019  Y 1115223
X 1477161  Y 1115223
X 1455948  Y 1122294
X 1470090  Y 1122294
X 1463019  Y 1129365
X 1477161  Y 1129365
X 1472700  Y 1140000
X 1466100  Y 1140100
X 1478000  Y 1140100
X 1460500  Y 1140200
X 1453900  Y 1140400
X 1466210  Y 1147193
X 1463210  Y 1147193
X 1475110  Y 1147293
X 1478210  Y 1150693
X 1457850  Y 1158838
X 1466130  Y 1161493
X 1453605  Y 1163083
X 1474810  Y 1166093
X 1460884  Y 1166740
X 1455681  Y 1171985
X 1468041  Y 1173362
X 1459584  Y 1181819
X 1471761  Y 1182996
X 1477161  Y 1185933
X 1470090  Y 1193004
X 1460141  Y 1194749
X 1463019  Y 1200075
X 1471340  Y 1200755
X 1455948  Y 1207146
X 1464237  Y 1208165
X 1472966  Y 1208714
X 1455368  Y 1216904
X 1474219  Y 1218323
X 1463047  Y 1218385
X 1469976  Y 1224140
X 1454244  Y 1227064
X 1467735  Y 1228813
X 1474124  Y 1231435
X 1462967  Y 1233485
X 1459152  Y 1237538
X 1470262  Y 1237586
X 1456600  Y 1243000
X 1456401  Y 1245493
X 1465810  Y 1247984
X 1462710  Y 1248193
X 1472710  Y 1248193
X 1463593  Y 1279408
X 1474649  Y 1283505
X 1455938  Y 1283737
X 1470624  Y 1296320
X 1455989  Y 1296340
X 1467410  Y 1304159
X 1477410  Y 1308659
X 1460810  Y 1316559
X 1460810  Y 1318959
X 1460810  Y 1321359
X 1457710  Y 1327559
X 1453410  Y 1328659
X 1467810  Y 1328759
X 1458310  Y 1332259
X 1456010  Y 1332259
X 1453610  Y 1332259
X 1475910  Y 1338559
X 1454710  Y 1338559
X 1467410  Y 1338759
X 1459110  Y 1338859
X 1454310  Y 1344459
X 1476110  Y 1344459
X 1461110  Y 1344459
X 1468710  Y 1350759
X 1455710  Y 1350859
X 1454810  Y 1358259
X 1478110  Y 1358259
X 1463810  Y 1358259
X 1454410  Y 1364659
X 1470410  Y 1364759
X 1474610  Y 1370159
X 1463925  Y 1377908
X 1471804  Y 1388373
X 1463761  Y 1392756
X 1471610  Y 1400159
X 1456610  Y 1415159
X 1471610  Y 1424159
X 1456610  Y 1439159
X 1474610  Y 1451159
X 1465610  Y 1466159
X 1459610  Y 1481159
X 1468610  Y 1496159
X 1474610  Y 1511159
X 1456610  Y 1511159
X 1468610  Y 1523159
X 1459610  Y 1532159
X 1477610  Y 1532159
X 1465610  Y 1544159
X 1486610  Y 1544159
X 1495610  Y 1532159
X 1486610  Y 1523159
X 1492610  Y 1511159
X 1489610  Y 1496159
X 1480610  Y 1481159
X 1501610  Y 1481159
X 1483610  Y 1466159
X 1501610  Y 1466159
X 1492610  Y 1451159
X 1486610  Y 1439159
X 1501610  Y 1424159
X 1486610  Y 1415159
X 1501610  Y 1400159
X 1486610  Y 1385159
X 1495610  Y 1370159
X 1482910  Y 1364759
X 1492110  Y 1364759
X 1500310  Y 1364659
X 1496710  Y 1358259
X 1487410  Y 1358159
X 1479710  Y 1350759
X 1493310  Y 1350759
X 1488910  Y 1344459
X 1502910  Y 1344459
X 1494910  Y 1338559
X 1485410  Y 1338559
X 1479310  Y 1335659
X 1502810  Y 1329659
X 1483910  Y 1324859
X 1480010  Y 1324759
X 1487810  Y 1324759
X 1484710  Y 1307559
X 1481410  Y 1307559
X 1487910  Y 1307459
X 1499138  Y 1296345
X 1484583  Y 1296331
X 1496748  Y 1289149
X 1501602  Y 1282972
X 1483849  Y 1279253
X 1491617  Y 1277705
X 1502859  Y 1271193
X 1485710  Y 1259693
X 1488800  Y 1258000
X 1496159  Y 1251093
X 1482100  Y 1246800
X 1491303  Y 1242502
X 1498374  Y 1235431
X 1482048  Y 1231262
X 1490359  Y 1224693
X 1478654  Y 1222852
X 1490359  Y 1218693
X 1480295  Y 1217398
X 1490359  Y 1212693
X 1478994  Y 1212135
X 1488181  Y 1210402
X 1482331  Y 1208135
X 1497890  Y 1206720
X 1482322  Y 1205733
X 1488179  Y 1202487
X 1500971  Y 1199756
X 1486604  Y 1195572
X 1500519  Y 1191868
X 1480606  Y 1191712
X 1496837  Y 1183905
X 1488707  Y 1183612
X 1495000  Y 1177400
X 1482284  Y 1172206
X 1496400  Y 1170700
X 1493600  Y 1162000
X 1486510  Y 1154193
X 1495800  Y 1149200
X 1487210  Y 1147093
X 1484700  Y 1140000
X 1491303  Y 1129365
X 1484232  Y 1122294
X 1498374  Y 1122294
X 1491303  Y 1115223
X 1498374  Y 1108151
X 1484232  Y 1108151
X 1488357  Y 1092645
X 1487500  Y 1073000
X 1483391  Y 1033057
X 1497533  Y 1018915
X 1483391  Y 1018915
X 1490462  Y 1011844
X 1497533  Y 1004773
X 1483391  Y 1004773
X 1525817  Y 1004773
X 1511675  Y 1004773
X 1504604  Y 1011844
X 1518746  Y 1011844
X 1525817  Y 1018915
X 1525817  Y 1033057
X 1516000  Y 1072000
X 1513614  Y 1092814
X 1526659  Y 1108151
X 1512516  Y 1108151
X 1505445  Y 1115223
X 1519587  Y 1115223
X 1512516  Y 1122294
X 1526659  Y 1122294
X 1519587  Y 1129365
X 1505445  Y 1129365
X 1504000  Y 1141100
X 1526600  Y 1142100
X 1520000  Y 1142100
X 1511532  Y 1143760
X 1516110  Y 1148893
